trip_id,starttime,stoptime,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthyear
10416104,6/30/2016 15:17,6/30/2016 15:34,4759,1059,36,Franklin St & Jackson Blvd,287,Franklin St & Monroe St,Customer,,
10415983,6/30/2016 15:10,6/30/2016 15:24,1197,803,90,Millennium Park,52,Michigan Ave & Lake St,Customer,,
10415843,6/30/2016 15:03,6/30/2016 15:19,2676,975,177,Theater on the Lake,254,Pine Grove Ave & Irving Park Rd,Subscriber,Male,1952
10415726,6/30/2016 14:56,6/30/2016 15:00,2963,249,287,Franklin St & Monroe St,100,Orleans St & Merchandise Mart Plaza,Subscriber,Male,1982
10415577,6/30/2016 14:48,6/30/2016 15:04,2277,976,131,Lincoln Ave & Belmont Ave,254,Pine Grove Ave & Irving Park Rd,Subscriber,Female,1987
10415452,6/30/2016 14:40,6/30/2016 15:12,4069,1914,177,Theater on the Lake,268,Lake Shore Dr & North Blvd,Subscriber,Female,1967
10415331,6/30/2016 14:32,6/30/2016 14:41,1587,510,115,Sheffield Ave & Wellington Ave,303,Broadway & Cornelia Ave,Subscriber,Male,1977
10415215,6/30/2016 14:25,6/30/2016 15:20,4884,3254,77,Clinton St & Madison St,177,Theater on the Lake,Customer,,
10415100,6/30/2016 14:17,6/30/2016 14:45,4248,1692,3,Shedd Aquarium,264,Stetson Ave & South Water St,Customer,,
10414981,6/30/2016 14:09,6/30/2016 14:37,3910,1670,140,Dearborn Pkwy & Delaware Pl,42,Wabash Ave & Cermak Rd,Subscriber,Female,1984
10414867,6/30/2016 14:01,6/30/2016 14:08,724,438,383,Ashland Ave & Harrison St,107,Desplaines St & Jackson Blvd,Subscriber,Male,1969
10414760,6/30/2016 13:54,6/30/2016 14:33,1658,2310,313,Lakeview Ave & Fullerton Pkwy,85,Michigan Ave & Oak St,Customer,,
10414644,6/30/2016 13:48,6/30/2016 13:59,1417,675,439,Kedzie Ave & 21st St,203,Western Ave & 21st St,Subscriber,Female,1988
10414529,6/30/2016 13:41,6/30/2016 14:36,3529,3296,490,Troy St & Elston Ave,85,Michigan Ave & Oak St,Customer,,
10414383,6/30/2016 13:33,6/30/2016 13:42,872,502,191,Canal St & Monroe St (*),44,State St & Randolph St,Subscriber,Female,1978
10414255,6/30/2016 13:26,6/30/2016 13:54,1687,1668,334,Lake Shore Dr & Belmont Ave,268,Lake Shore Dr & North Blvd,Customer,,
10414117,6/30/2016 13:18,6/30/2016 13:44,1659,1549,338,Calumet Ave & 18th St,80,Aberdeen St & Monroe St,Subscriber,Male,1984
10413986,6/30/2016 13:11,6/30/2016 13:20,4510,563,238,Ravenswood Ave & Montrose Ave (*),231,Sheridan Rd & Montrose Ave,Subscriber,Female,1989
10413877,6/30/2016 13:02,6/30/2016 13:12,399,582,173,Mies van der Rohe Way & Chicago Ave,99,Lake Shore Dr & Ohio St,Customer,,
10413757,6/30/2016 12:54,6/30/2016 13:17,776,1398,34,Cannon Dr & Fullerton Ave,85,Michigan Ave & Oak St,Customer,,
10413642,6/30/2016 12:46,6/30/2016 12:55,976,497,49,Dearborn St & Monroe St,133,Kingsbury St & Kinzie St,Subscriber,Male,1978
10413519,6/30/2016 12:39,6/30/2016 13:02,494,1396,145,Mies van der Rohe Way & Chestnut St,118,Sedgwick St & North Ave,Customer,,
10413408,6/30/2016 12:31,6/30/2016 12:47,1282,914,3,Shedd Aquarium,284,Michigan Ave & Jackson Blvd,Customer,,
10413299,6/30/2016 12:24,6/30/2016 13:06,3525,2500,47,State St & Kinzie St,149,Calumet Ave & 33rd St,Customer,,
10413177,6/30/2016 12:19,6/30/2016 12:27,877,494,115,Sheffield Ave & Wellington Ave,220,Hampden Ct & Diversey Pkwy,Subscriber,Female,1989
10413035,6/30/2016 12:11,6/30/2016 12:32,137,1297,194,Wabash Ave & Wacker Pl,26,McClurg Ct & Illinois St,Customer,,
10412897,6/30/2016 12:04,6/30/2016 12:10,1338,372,18,Wacker Dr & Washington St,98,LaSalle St & Washington St,Subscriber,Male,1978
10412761,6/30/2016 11:55,6/30/2016 12:19,2572,1433,329,Lake Shore Dr & Diversey Pkwy,35,Streeter Dr & Grand Ave,Customer,,
10412632,6/30/2016 11:47,6/30/2016 11:57,5334,601,39,Wabash Ave & Adams St,72,Wabash Ave & 16th St,Subscriber,Male,1981
10412519,6/30/2016 11:40,6/30/2016 12:05,4056,1541,334,Lake Shore Dr & Belmont Ave,268,Lake Shore Dr & North Blvd,Customer,,
10412397,6/30/2016 11:31,6/30/2016 11:38,4821,406,231,Sheridan Rd & Montrose Ave,326,Clark St & Leland Ave,Subscriber,Male,1968
10412259,6/30/2016 11:21,6/30/2016 11:27,494,358,145,Mies van der Rohe Way & Chestnut St,24,Fairbanks Ct & Grand Ave,Subscriber,Male,1990
10412128,6/30/2016 11:12,6/30/2016 11:20,4511,475,157,Lake Shore Dr & Wellington Ave,117,Wilton Ave & Belmont Ave,Subscriber,Male,1974
10412009,6/30/2016 11:03,6/30/2016 11:21,3097,1068,57,Clinton St & Roosevelt Rd,77,Clinton St & Madison St,Customer,,
10411884,6/30/2016 10:51,6/30/2016 11:07,265,969,76,Lake Shore Dr & Monroe St,35,Streeter Dr & Grand Ave,Customer,,
10411751,6/30/2016 10:41,6/30/2016 11:35,76,3248,52,Michigan Ave & Lake St,267,Lake Park Ave & 47th St,Customer,,
10411628,6/30/2016 10:30,6/30/2016 10:51,2398,1282,332,Halsted St & Diversey Pkwy,85,Michigan Ave & Oak St,Customer,,
10411481,6/30/2016 10:19,6/30/2016 10:31,3084,739,417,Cornell Ave & Hyde Park Blvd,328,Ellis Ave & 58th St,Subscriber,Male,1988
10411331,6/30/2016 10:08,6/30/2016 10:28,3314,1172,4,Burnham Harbor,3,Shedd Aquarium,Customer,,
10411184,6/30/2016 9:56,6/30/2016 10:13,4403,999,3,Shedd Aquarium,35,Streeter Dr & Grand Ave,Customer,,
10411054,6/30/2016 9:46,6/30/2016 9:59,4337,801,417,Cornell Ave & Hyde Park Blvd,423,University Ave & 57th St,Subscriber,Female,1993
10410928,6/30/2016 9:36,6/30/2016 9:44,4604,482,271,Cottage Grove Ave & 43rd St,201,Indiana Ave & 40th St,Subscriber,Male,1964
10410807,6/30/2016 9:26,6/30/2016 9:35,4104,503,42,Wabash Ave & Cermak Rd,321,Wabash Ave & 8th St,Subscriber,Male,1964
10410686,6/30/2016 9:18,6/30/2016 9:26,2617,487,88,May St & Randolph St,133,Kingsbury St & Kinzie St,Subscriber,Male,1982
10410566,6/30/2016 9:11,6/30/2016 9:12,4830,93,210,Ashland Ave & Division St,17,Wood St & Division St,Subscriber,Male,1988
10410431,6/30/2016 9:05,6/30/2016 17:19,4948,29634,333,Ashland Ave & Blackhawk St,565,Ashland Ave & 66th St,Customer,,
10410269,6/30/2016 9:00,6/30/2016 9:11,5716,661,321,Wabash Ave & 8th St,40,LaSalle St & Adams St,Subscriber,Female,1982
10410126,6/30/2016 8:54,6/30/2016 9:07,3229,766,205,Paulina St & 18th St,134,Peoria St & Jackson Blvd,Subscriber,Male,1989
10410003,6/30/2016 8:50,6/30/2016 8:56,4547,342,85,Michigan Ave & Oak St,53,Wells St & Huron St,Subscriber,Male,1963
10409879,6/30/2016 8:46,6/30/2016 9:08,4220,1336,370,Calumet Ave & 21st St,44,State St & Randolph St,Subscriber,Female,1977
10409754,6/30/2016 8:42,6/30/2016 8:46,1259,220,33,State St & Van Buren St,36,Franklin St & Jackson Blvd,Subscriber,Male,1986
10409621,6/30/2016 8:37,6/30/2016 8:46,3318,568,133,Kingsbury St & Kinzie St,211,St. Clair St & Erie St,Subscriber,Female,1968
10409506,6/30/2016 8:33,6/30/2016 8:38,5213,281,100,Orleans St & Merchandise Mart Plaza,81,Daley Center Plaza,Subscriber,Male,1984
10409394,6/30/2016 8:29,6/30/2016 8:35,2587,328,459,Lakefront Trail & Bryn Mawr Ave,294,Broadway & Berwyn Ave,Subscriber,Female,1977
10409281,6/30/2016 8:25,6/30/2016 8:34,5336,577,81,Daley Center Plaza,25,Michigan Ave & Pearson St,Subscriber,Male,1974
10409156,6/30/2016 8:21,6/30/2016 8:32,5811,690,56,Desplaines St & Kinzie St,36,Franklin St & Jackson Blvd,Subscriber,Male,1983
10409036,6/30/2016 8:17,6/30/2016 8:20,3677,206,75,Canal St & Jackson Blvd,169,Canal St & Harrison St,Subscriber,Female,1968
10408903,6/30/2016 8:12,6/30/2016 8:15,876,168,93,Sheffield Ave & Willow St,113,Bissell St & Armitage Ave,Subscriber,Female,1989
10408786,6/30/2016 8:09,6/30/2016 8:14,4140,351,18,Wacker Dr & Washington St,43,Michigan Ave & Washington St,Subscriber,Male,1963
10408678,6/30/2016 8:04,6/30/2016 8:18,4057,818,157,Lake Shore Dr & Wellington Ave,67,Sheffield Ave & Fullerton Ave,Subscriber,Male,1993
10408564,6/30/2016 8:00,6/30/2016 8:11,3255,684,142,McClurg Ct & Erie St,48,Larrabee St & Kingsbury St,Subscriber,Male,1980
10408433,6/30/2016 7:56,6/30/2016 8:00,4271,234,91,Clinton St & Washington Blvd,198,Green St & Madison St,Subscriber,Male,1972
10408295,6/30/2016 7:52,6/30/2016 7:55,4991,226,41,Federal St & Polk St,59,Wabash Ave & Roosevelt Rd,Subscriber,Female,1962
10408174,6/30/2016 7:47,6/30/2016 7:58,2047,638,282,Halsted St & Maxwell St,287,Franklin St & Monroe St,Subscriber,Male,1988
10408061,6/30/2016 7:43,6/30/2016 7:49,933,367,425,Harper Ave & 59th St,423,University Ave & 57th St,Subscriber,Male,1966
10407953,6/30/2016 7:38,6/30/2016 7:54,3482,942,130,Damen Ave & Division St,164,Franklin St & Lake St,Subscriber,Female,1993
10407669,6/30/2016 7:33,6/30/2016 7:39,261,342,394,Clark St & 9th St (AMLI),36,Franklin St & Jackson Blvd,Subscriber,Male,1977
10407550,6/30/2016 7:27,6/30/2016 7:37,4027,591,77,Clinton St & Madison St,282,Halsted St & Maxwell St,Subscriber,Male,1977
10407438,6/30/2016 7:23,6/30/2016 7:40,3334,1053,4,Burnham Harbor,5,State St & Harrison St,Subscriber,Female,1971
10407322,6/30/2016 7:17,6/30/2016 7:22,1803,315,319,Greenview Ave & Diversey Pkwy,13,Wilton Ave & Diversey Pkwy,Subscriber,Male,1981
10407202,6/30/2016 7:11,6/30/2016 7:19,1458,499,283,LaSalle St & Jackson Blvd,47,State St & Kinzie St,Subscriber,Male,1980
10407097,6/30/2016 7:04,6/30/2016 7:10,2597,386,255,Indiana Ave & Roosevelt Rd,414,Canal St & Taylor St,Subscriber,Male,1980
10406957,6/30/2016 6:55,6/30/2016 7:00,2713,289,56,Desplaines St & Kinzie St,217,May St & Fulton St,Subscriber,Male,1980
10406844,6/30/2016 6:46,6/30/2016 6:49,2773,195,152,Lincoln Ave & Diversey Pkwy,87,Racine Ave & Fullerton Ave,Subscriber,Male,1976
10406737,6/30/2016 6:37,6/30/2016 6:45,1247,478,19,Loomis St & Taylor St (*),89,Financial Pl & Congress Pkwy,Subscriber,Male,1993
10406632,6/30/2016 6:24,6/30/2016 6:51,178,1624,304,Broadway & Waveland Ave,301,Clark St & Schiller St,Subscriber,Female,1974
10406509,6/30/2016 6:10,6/30/2016 6:25,4511,905,80,Aberdeen St & Monroe St,113,Bissell St & Armitage Ave,Subscriber,Male,1991
10406400,6/30/2016 5:47,6/30/2016 5:58,4879,632,7,Field Blvd & South Water St,73,Jefferson St & Monroe St,Subscriber,Male,1987
10406292,6/30/2016 4:40,6/30/2016 4:44,3844,232,66,Clinton St & Lake St,75,Canal St & Jackson Blvd,Subscriber,Male,1978
10406185,6/30/2016 0:45,6/30/2016 0:57,713,722,297,Paulina St & Montrose Ave,166,Ashland Ave & Wrightwood Ave,Subscriber,Male,1982
10426616,6/30/2016 23:48,7/1/2016 0:03,4346,914,123,California Ave & Milwaukee Ave,128,Damen Ave & Chicago Ave,Subscriber,Male,1982
10426501,6/30/2016 23:18,6/30/2016 23:40,613,1333,245,Clarendon Ave & Junior Ter,190,Southport Ave & Wrightwood Ave,Subscriber,Male,1991
10426375,6/30/2016 22:59,6/30/2016 23:07,4649,480,226,Racine Ave & Belmont Ave,319,Greenview Ave & Diversey Pkwy,Subscriber,Male,1967
10426234,6/30/2016 22:39,6/30/2016 22:46,3741,429,289,Wells St & Concord Ln,31,Franklin St & Chicago Ave,Subscriber,Male,1988
10426100,6/30/2016 22:23,6/30/2016 22:29,4388,343,51,Clark St & Randolph St,174,Canal St & Madison St,Subscriber,Male,1986
10425956,6/30/2016 22:11,6/30/2016 22:27,1337,959,67,Sheffield Ave & Fullerton Ave,114,Sheffield Ave & Addison St,Subscriber,Male,1989
10425819,6/30/2016 21:58,6/30/2016 23:07,5358,4135,156,Clark St & Wellington Ave,156,Clark St & Wellington Ave,Customer,,
10425705,6/30/2016 21:46,6/30/2016 22:02,194,913,180,Ritchie Ct & Banks St,93,Sheffield Ave & Willow St,Subscriber,Male,1988
10425595,6/30/2016 21:35,6/30/2016 21:44,3952,530,117,Wilton Ave & Belmont Ave,299,Halsted St & Roscoe St,Subscriber,Male,1988
10425457,6/30/2016 21:23,6/30/2016 21:26,4223,183,59,Wabash Ave & Roosevelt Rd,273,Michigan Ave & 18th St,Subscriber,Male,1989
10425337,6/30/2016 21:14,6/30/2016 21:30,3651,1003,300,Broadway & Barry Ave,219,Damen Ave & Cortland St,Customer,,
10425203,6/30/2016 21:04,6/30/2016 21:23,1200,1109,249,Montrose Harbor,238,Ravenswood Ave & Montrose Ave (*),Customer,,
10425065,6/30/2016 20:55,6/30/2016 21:02,4993,439,318,Southport Ave & Irving Park Rd,304,Broadway & Waveland Ave,Subscriber,Male,1961
10424941,6/30/2016 20:46,6/30/2016 21:40,3275,3227,33,State St & Van Buren St,33,State St & Van Buren St,Subscriber,Male,1994
10424829,6/30/2016 20:38,6/30/2016 20:50,1904,721,56,Desplaines St & Kinzie St,16,Paulina Ave & North Ave,Subscriber,Male,1982
10424702,6/30/2016 20:29,6/30/2016 20:52,1101,1352,144,Larrabee St & Webster Ave,243,Lincoln Ave & Leavitt St,Subscriber,Female,1986
10424572,6/30/2016 20:20,6/30/2016 20:40,1289,1197,331,Halsted St & Blackhawk St (*),276,California Ave & North Ave,Subscriber,Male,1982
10424442,6/30/2016 20:13,6/30/2016 20:18,2659,296,67,Sheffield Ave & Fullerton Ave,113,Bissell St & Armitage Ave,Subscriber,Female,1989
10424305,6/30/2016 20:05,6/30/2016 20:27,2902,1288,181,LaSalle St & Illinois St,156,Clark St & Wellington Ave,Subscriber,Male,1980
10424195,6/30/2016 19:58,6/30/2016 20:08,4931,648,432,Clark St & Lunt Ave,450,Warren Park West,Subscriber,Male,1976
10424072,6/30/2016 19:52,6/30/2016 20:15,97,1348,117,Wilton Ave & Belmont Ave,162,Damen Ave & Wellington Ave,Subscriber,Male,1969
10423967,6/30/2016 19:47,6/30/2016 20:05,2453,1062,35,Streeter Dr & Grand Ave,5,State St & Harrison St,Customer,,
10423863,6/30/2016 19:40,6/30/2016 19:50,1997,594,459,Lakefront Trail & Bryn Mawr Ave,454,Broadway & Granville Ave,Subscriber,Female,1983
10423745,6/30/2016 19:34,6/30/2016 20:09,2682,2135,378,California Ave & Lake St,364,Larrabee St & Oak St,Customer,,
10423640,6/30/2016 19:28,6/30/2016 19:34,2827,395,81,Daley Center Plaza,24,Fairbanks Ct & Grand Ave,Subscriber,Female,1989
10423516,6/30/2016 19:22,6/30/2016 19:31,1849,562,268,Lake Shore Dr & North Blvd,288,Larrabee St & Armitage Ave,Subscriber,Male,1989
10423396,6/30/2016 19:17,6/30/2016 19:23,5580,348,108,Halsted St & Polk St,80,Aberdeen St & Monroe St,Subscriber,Female,1972
10423276,6/30/2016 19:13,6/30/2016 19:23,3728,647,37,Dearborn St & Adams St,255,Indiana Ave & Roosevelt Rd,Subscriber,Female,1981
10423138,6/30/2016 19:07,6/30/2016 19:21,3085,843,114,Sheffield Ave & Addison St,491,Talman Ave & Addison St,Subscriber,Male,1968
10423020,6/30/2016 19:02,6/30/2016 19:28,5493,1569,177,Theater on the Lake,459,Lakefront Trail & Bryn Mawr Ave,Subscriber,Male,1971
10422906,6/30/2016 18:58,6/30/2016 19:10,3834,731,140,Dearborn Pkwy & Delaware Pl,96,Desplaines St & Randolph St,Subscriber,Male,1960
10422788,6/30/2016 18:53,6/30/2016 18:57,2156,247,173,Mies van der Rohe Way & Chicago Ave,110,Dearborn St & Erie St,Subscriber,Male,1983
10422680,6/30/2016 18:49,6/30/2016 19:02,5220,741,113,Bissell St & Armitage Ave,268,Lake Shore Dr & North Blvd,Subscriber,Female,1991
10422569,6/30/2016 18:45,6/30/2016 18:58,1542,768,284,Michigan Ave & Jackson Blvd,90,Millennium Park,Customer,,
10422446,6/30/2016 18:41,6/30/2016 19:13,2155,1952,249,Montrose Harbor,249,Montrose Harbor,Customer,,
10422311,6/30/2016 18:36,6/30/2016 18:41,3812,266,300,Broadway & Barry Ave,299,Halsted St & Roscoe St,Subscriber,Female,1993
10422200,6/30/2016 18:31,6/30/2016 18:50,706,1098,35,Streeter Dr & Grand Ave,181,LaSalle St & Illinois St,Customer,,
10422091,6/30/2016 18:27,6/30/2016 18:37,2309,553,100,Orleans St & Merchandise Mart Plaza,284,Michigan Ave & Jackson Blvd,Subscriber,Male,1988
10421980,6/30/2016 18:24,6/30/2016 18:36,2432,702,344,Ravenswood Ave & Lawrence Ave,477,Manor Ave & Leland Ave,Subscriber,Female,1972
10421851,6/30/2016 18:20,6/30/2016 18:27,4512,426,349,Halsted St & Wrightwood Ave,329,Lake Shore Dr & Diversey Pkwy,Subscriber,Male,1992
10421733,6/30/2016 18:17,6/30/2016 18:21,1241,260,176,Clark St & Elm St,268,Lake Shore Dr & North Blvd,Subscriber,Male,1989
10421611,6/30/2016 18:13,6/30/2016 18:30,3733,1034,290,Kedzie Ave & Palmer Ct,29,Noble St & Milwaukee Ave,Subscriber,Male,1986
10421486,6/30/2016 18:10,6/30/2016 18:34,3820,1425,28,Larrabee St & Menomonee St,116,Western Ave & Winnebago Ave,Customer,,
10421376,6/30/2016 18:06,6/30/2016 18:11,3631,292,423,University Ave & 57th St,345,Lake Park Ave & 56th St,Subscriber,Female,1992
10421271,6/30/2016 18:03,6/30/2016 18:11,3775,475,213,Leavitt St & North Ave,216,California Ave & Division St,Subscriber,Male,1980
10421160,6/30/2016 17:59,6/30/2016 18:06,4759,435,192,Canal St & Adams St,39,Wabash Ave & Adams St,Subscriber,Female,1977
10421051,6/30/2016 17:56,6/30/2016 18:09,4358,745,66,Clinton St & Lake St,30,Ashland Ave & Augusta Blvd,Subscriber,Male,1983
10420936,6/30/2016 17:53,6/30/2016 18:12,1872,1126,174,Canal St & Madison St,14,Morgan St & 18th St,Subscriber,Male,1970
10420797,6/30/2016 17:51,6/30/2016 18:21,4782,1841,219,Damen Ave & Cortland St,43,Michigan Ave & Washington St,Subscriber,Female,1976
10420675,6/30/2016 17:47,6/30/2016 17:57,4732,564,462,Ravenswood Ave & Balmoral Ave,316,Damen Ave & Sunnyside Ave,Subscriber,Female,1988
10420555,6/30/2016 17:44,6/30/2016 17:47,5324,181,294,Broadway & Berwyn Ave,463,Clark St & Berwyn Ave,Subscriber,Male,1976
10420440,6/30/2016 17:40,6/30/2016 18:01,696,1229,192,Canal St & Adams St,34,Cannon Dr & Fullerton Ave,Subscriber,Male,1979
10420324,6/30/2016 17:37,6/30/2016 17:45,3163,438,172,Rush St & Cedar St,181,LaSalle St & Illinois St,Subscriber,Male,1975
10420210,6/30/2016 17:35,6/30/2016 17:57,3580,1326,177,Theater on the Lake,35,Streeter Dr & Grand Ave,Subscriber,Female,1968
10420097,6/30/2016 17:31,6/30/2016 17:38,1043,397,239,Western Ave & Leland Ave,242,Damen Ave & Leland Ave,Subscriber,Female,1955
10419989,6/30/2016 17:29,6/30/2016 17:41,5018,732,227,Southport Ave & Waveland Ave,253,Clifton Ave & Lawrence Ave,Subscriber,Male,1966
10419880,6/30/2016 17:26,6/30/2016 17:32,4096,371,212,Orleans St & Ohio St,44,State St & Randolph St,Subscriber,Female,1986
10419770,6/30/2016 17:23,6/30/2016 17:34,3580,690,87,Racine Ave & Fullerton Ave,177,Theater on the Lake,Subscriber,Female,1968
10419658,6/30/2016 17:20,6/30/2016 17:26,3146,331,233,Sangamon St & Washington Blvd (*),75,Canal St & Jackson Blvd,Subscriber,Male,1950
10419542,6/30/2016 17:17,6/30/2016 17:29,3917,683,212,Orleans St & Ohio St,141,Clark St & Lincoln Ave,Subscriber,Male,1981
10419427,6/30/2016 17:15,6/30/2016 17:32,3393,1008,334,Lake Shore Dr & Belmont Ave,85,Michigan Ave & Oak St,Subscriber,Female,1993
10419317,6/30/2016 17:12,6/30/2016 17:26,541,837,181,LaSalle St & Illinois St,333,Ashland Ave & Blackhawk St,Subscriber,Male,1987
10419207,6/30/2016 17:09,6/30/2016 17:16,3739,419,322,Kimbark Ave & 53rd St,417,Cornell Ave & Hyde Park Blvd,Customer,,
10419092,6/30/2016 17:07,6/30/2016 17:28,4238,1258,81,Daley Center Plaza,119,Ashland Ave & Lake St,Subscriber,Male,1961
10418985,6/30/2016 17:05,6/30/2016 17:10,118,277,115,Sheffield Ave & Wellington Ave,153,Southport Ave & Wellington Ave,Subscriber,Female,1988
10418883,6/30/2016 17:03,6/30/2016 17:25,3705,1343,97,Museum Campus,150,Fort Dearborn Dr & 31st St,Customer,,
10418777,6/30/2016 17:00,6/30/2016 17:03,4239,204,98,LaSalle St & Washington St,287,Franklin St & Monroe St,Subscriber,Male,1962
10418668,6/30/2016 16:57,6/30/2016 17:02,1247,319,278,Wallace St & 35th St,339,Emerald Ave & 31st St,Subscriber,Male,1980
10418556,6/30/2016 16:54,6/30/2016 16:59,3934,271,31,Franklin St & Chicago Ave,182,Wells St & Elm St,Subscriber,Female,1993
10418451,6/30/2016 16:52,6/30/2016 16:56,3887,256,24,Fairbanks Ct & Grand Ave,199,Wabash Ave & Grand Ave,Customer,,
10418326,6/30/2016 16:49,6/30/2016 16:53,3693,223,260,Kedzie Ave & Milwaukee Ave,290,Kedzie Ave & Palmer Ct,Subscriber,Male,1986
10418219,6/30/2016 16:45,6/30/2016 17:08,5796,1393,284,Michigan Ave & Jackson Blvd,141,Clark St & Lincoln Ave,Subscriber,Female,1986
10418100,6/30/2016 16:42,6/30/2016 16:43,4728,98,37,Dearborn St & Adams St,33,State St & Van Buren St,Subscriber,Male,1994
10417976,6/30/2016 16:37,6/30/2016 16:46,946,511,125,Rush St & Hubbard St,286,Franklin St & Quincy St,Subscriber,Male,1975
10417869,6/30/2016 16:34,6/30/2016 16:49,4819,925,49,Dearborn St & Monroe St,26,McClurg Ct & Illinois St,Subscriber,Male,1991
10417751,6/30/2016 16:29,6/30/2016 16:46,332,982,126,Clark St & North Ave,13,Wilton Ave & Diversey Pkwy,Customer,,
10417623,6/30/2016 16:24,6/30/2016 16:31,1202,406,16,Paulina Ave & North Ave,158,Milwaukee Ave & Wabansia Ave,Subscriber,Male,1981
10417505,6/30/2016 16:20,6/30/2016 16:32,1218,745,142,McClurg Ct & Erie St,66,Clinton St & Lake St,Subscriber,Male,1983
10417396,6/30/2016 16:17,6/30/2016 16:46,3700,1746,172,Rush St & Cedar St,334,Lake Shore Dr & Belmont Ave,Subscriber,Male,1952
10417289,6/30/2016 16:12,6/30/2016 16:16,4438,283,81,Daley Center Plaza,287,Franklin St & Monroe St,Subscriber,Male,1983
10417175,6/30/2016 16:06,6/30/2016 16:19,1806,769,134,Peoria St & Jackson Blvd,51,Clark St & Randolph St,Subscriber,Male,1982
10417065,6/30/2016 16:01,6/30/2016 16:31,3314,1806,6,Dusable Harbor,157,Lake Shore Dr & Wellington Ave,Customer,,
10416948,6/30/2016 15:57,6/30/2016 16:20,2318,1388,199,Wabash Ave & Grand Ave,287,Franklin St & Monroe St,Customer,,
10416831,6/30/2016 15:52,6/30/2016 15:57,4737,294,176,Clark St & Elm St,126,Clark St & North Ave,Subscriber,Male,1984
10416722,6/30/2016 15:47,6/30/2016 16:19,5166,1912,85,Michigan Ave & Oak St,27,Larrabee St & North Ave,Customer,,
10416611,6/30/2016 15:42,6/30/2016 15:45,5873,215,287,Franklin St & Monroe St,164,Franklin St & Lake St,Subscriber,Male,1976
10416483,6/30/2016 15:35,6/30/2016 15:46,3575,660,206,Halsted St & Archer Ave,280,Morgan St & 31st St,Subscriber,Female,1987
10416356,6/30/2016 15:30,6/30/2016 15:37,1306,413,75,Canal St & Jackson Blvd,81,Daley Center Plaza,Subscriber,Male,1988
10416241,6/30/2016 15:23,6/30/2016 15:25,5535,131,48,Larrabee St & Kingsbury St,74,Kingsbury St & Erie St,Subscriber,Male,1978
10416090,6/30/2016 15:16,6/30/2016 15:25,2805,546,195,Columbus Dr & Randolph St,6,Dusable Harbor,Customer,,
10415971,6/30/2016 15:09,6/30/2016 15:33,399,1432,99,Lake Shore Dr & Ohio St,176,Clark St & Elm St,Customer,,
10415831,6/30/2016 15:02,6/30/2016 15:13,5787,629,174,Canal St & Madison St,108,Halsted St & Polk St,Subscriber,Male,1995
10415714,6/30/2016 14:55,6/30/2016 14:58,3458,191,317,Wood St & Taylor St,261,Hermitage Ave & Polk St,Subscriber,Male,1987
10415565,6/30/2016 14:47,6/30/2016 14:56,4880,551,614,East Ave & Madison St,544,Mason Ave & Madison St,Subscriber,Male,1981
10415441,6/30/2016 14:39,6/30/2016 14:46,5877,390,118,Sedgwick St & North Ave,93,Sheffield Ave & Willow St,Subscriber,Female,1990
10415319,6/30/2016 14:32,6/30/2016 14:40,4368,464,88,May St & Randolph St,192,Canal St & Adams St,Subscriber,Male,1974
10415203,6/30/2016 14:25,6/30/2016 14:47,3700,1352,35,Streeter Dr & Grand Ave,37,Dearborn St & Adams St,Customer,,
10415089,6/30/2016 14:16,6/30/2016 14:24,5469,468,181,LaSalle St & Illinois St,46,Wells St & Walton St,Customer,,
10414971,6/30/2016 14:08,6/30/2016 14:49,3849,2475,2,Michigan Ave & Balbo Ave,268,Lake Shore Dr & North Blvd,Customer,,
10414856,6/30/2016 14:00,6/30/2016 14:26,5884,1568,49,Dearborn St & Monroe St,127,Lincoln Ave & Fullerton Ave,Subscriber,Male,1960
10414748,6/30/2016 13:54,6/30/2016 13:58,2465,256,66,Clinton St & Lake St,71,Morgan St & Lake St,Subscriber,Male,1991
10414633,6/30/2016 13:47,6/30/2016 14:11,4252,1402,6,Dusable Harbor,177,Theater on the Lake,Customer,,
10414517,6/30/2016 13:41,6/30/2016 14:18,3022,2246,2,Michigan Ave & Balbo Ave,35,Streeter Dr & Grand Ave,Customer,,
10414370,6/30/2016 13:33,6/30/2016 13:44,5787,694,110,Dearborn St & Erie St,174,Canal St & Madison St,Subscriber,Female,1969
10414245,6/30/2016 13:26,6/30/2016 13:29,3526,215,225,Halsted St & Dickens Ave,113,Bissell St & Armitage Ave,Customer,,
10414104,6/30/2016 13:17,6/30/2016 13:30,5777,760,126,Clark St & North Ave,85,Michigan Ave & Oak St,Customer,,
10413975,6/30/2016 13:10,6/30/2016 13:19,1414,525,77,Clinton St & Madison St,74,Kingsbury St & Erie St,Subscriber,Male,1982
10413865,6/30/2016 13:02,6/30/2016 13:11,5376,542,196,Cityfront Plaza Dr & Pioneer Ct,35,Streeter Dr & Grand Ave,Customer,,
10413746,6/30/2016 12:53,6/30/2016 13:17,2442,1438,34,Cannon Dr & Fullerton Ave,85,Michigan Ave & Oak St,Customer,,
10413632,6/30/2016 12:46,6/30/2016 13:03,2890,1027,69,Damen Ave & Pierce Ave,44,State St & Randolph St,Subscriber,Female,1964
